right_knee_y,direction,cumulative_distance,straight_distance,acceleration,right_ankle_y,dx,left_hip_x,recovery_time,right_hip_x,left_ankle_y,movement_range_y,right_knee_x,left_hip_y,stance_width,frame,source_video,rolling_speed_mean,left_foot_y,centroid_y_smooth,trajectory_angle,right_foot_y,left_shoulder_y,left_shoulder_x,dy,centroid_x_smooth,speed_smoothed,right_foot_x,centroid_x,right_ankle_x,right_shoulder_x,right_shoulder_y,recovery_distance,path_efficiency,footwork_label,hip_center_x,left_ankle_x,centroid_y,direction_change,right_hip_y,rolling_speed_std,movement_range_x,distance,hip_center_y,path_length,left_knee_y,left_foot_x,left_knee_x,direction_code,speed
0.7139132022857666,,13.242155226209706,0.2944771986217369,0.0650505611826772,0.799369215965271,0.0217281877994537,0.3530628979206085,5.0,0.3803601264953613,0.8176311254501343,0.5135402977466583,0.3983577787876129,0.6371312141418457,0.1308813087874495,frame_53 single_1.jpg,single_1_bb,0.1346870250019945,0.8343344926834106,0.5807456105947495,-0.7398361095383404,0.8136358261108398,0.5187287926673889,0.3394404053688049,-0.0198332518339157,0.3704777866601944,,0.4208106696605682,0.3638980537652969,0.4254916310310364,0.3827287852764129,0.5325739979743958,,0.0089028477666892,Backhand_Mid,0.3667115122079849,0.2958906292915344,0.5806328654289246,1.0,0.6340974569320679,0.0471231044241458,0.770142437890172,0.0294189058830516,0.6356143355369568,33.07674199749306,0.725100040435791,0.2822784185409546,0.321654736995697,0.0,0.1470945294152582
0.5661453008651733,RIGHT,,,,0.6930454969406128,0.0185398906469345,0.4619557559490204,,0.4769845008850097,0.6718057990074158,,0.4897337853908539,0.4716011881828308,0.0039189755916594,frame_37_trim_3.jpg,open_video_trim_3,,0.7026981711387634,,,0.7282114028930664,0.3608191013336181,0.437104731798172,-0.0313640683889389,,0.0357063492914942,0.494660884141922,,0.4778593778610229,0.4744867086410522,0.3673204481601715,0.0979119948368418,,Recovery_Ready,0.4694701284170151,0.4739404022693634,,,0.4678276181221008,,,,0.4697144031524658,,0.553789496421814,0.4968355894088745,0.4857003390789032,,0.0364339447645506
0.6915146708488464,,30.35893690953352,0.2944771986217369,0.0012389799339211,0.7498970627784729,0.0164943262934684,0.4464999437332153,2.0,0.4757293462753296,0.7697280049324036,0.5135402977466583,0.5061616897583008,0.6491793394088745,0.1348591404168874,frame_84 singles_5.jpg,singles___5_bb,0.2092038506513254,0.7781325578689575,0.586788035929203,1.1452454822863734,0.7633809447288513,0.5389364957809448,0.4293882548809051,0.0363914743065834,0.4383724510669708,,0.5430431365966797,0.4561771526932716,0.5336889624595642,0.4730910658836365,0.5359756350517273,,0.0089028477666892,Backhand_Mid,0.4611146450042724,0.4002958536148071,0.5923821926116943,1.0,0.6454373002052307,0.050324716657062,0.770142437890172,0.0399550022160195,0.6473083198070526,33.07674199749306,0.6923999190330505,0.3939005732536316,0.4171667397022247,2.0,0.1997750110800976
0.5660626292228699,LEFT,,,,0.6208095550537109,-0.0410142987966538,0.4512757956981659,,0.46863853931427,0.638950765132904,,0.4754080772399902,0.5140336751937866,0.0233112275600432,frame_18_full_court.jpg,Badminton full court,,0.652282178401947,,,0.6399453282356262,0.4344863593578338,0.4332462549209595,0.0304591655731201,,0.0367663182424626,0.4815931916236877,,0.4817818701267242,0.4694910049438476,0.4291605055332184,0.0501285490138752,,Backhand_Backcourt,0.4599571675062179,0.4584706425666809,,,0.5093653202056885,,,,0.5116994976997375,,0.5739772915840149,0.4521617889404297,0.4528576135635376,,0.0510875079955163
0.513041079044342,RIGHT,,,,0.5557982325553894,0.0060319304466248,0.390514463186264,,0.4038015604019165,0.5750787258148193,,0.3891051113605499,0.4869519174098968,0.0012836754322052,frame_208_full_court.jpg,Badminton full court,,0.5866202712059021,,,0.5597714185714722,0.4052751958370209,0.3748286664485931,-0.0050583779811859,,0.0068222259262091,0.378954529762268,,0.3870619535446167,0.4023866653442383,0.4023141860961914,0.1179934447476013,,Backhand_Backcourt,0.3971580117940902,0.3857782781124115,,,0.4849905967712402,,,,0.4859712570905685,,0.5256973505020142,0.3734486699104309,0.3764220476150512,,0.0078721898296132
0.4786381423473358,,5.935590456909477,0.2944771986217369,-0.0130988370382981,0.5697592496871948,-0.0017829090356827,0.3110355138778686,21.0,0.3382055163383484,0.5645128488540649,0.5135402977466583,0.3379298448562622,0.3819319903850555,0.0220446637662908,frame_133 multishuttlecock.jpg,multishuttlecock_bb,0.0730734650125322,0.5826333165168762,0.3196878179907798,1.9877535526898853,0.5854859352111816,0.2401414960622787,0.3000171780586242,0.0040252804756164,0.3233430653810501,,0.3431257605552673,0.3248745277523994,0.3319467008113861,0.3502399027347564,0.24765045940876,,0.0089028477666892,Backhand_Backcourt,0.3246205151081085,0.3105354309082031,0.3137388825416564,1.0,0.3852315843105316,0.0538553557758751,0.770142437890172,0.0044024592601065,0.3835817873477936,33.07674199749306,0.4720845222473144,0.3140250444412231,0.3076474070549011,2.0,0.0220122963005328
0.5416958928108215,STILL,,,,0.6021537184715271,0.0003265440464019,0.5837714076042175,,0.5718852877616882,0.350610077381134,,0.5648469924926758,0.4474975168704986,0.0153693556785583,frame_58_trim_2.jpg,open_video_trim_2,,0.3410014808177948,,,0.6330890655517578,0.5316984057426453,0.5803555846214294,-0.001494288444519,,0.0250685474631625,0.5726581811904907,,0.5737495422363281,0.5611717104911804,0.5572828054428101,0.0744479308916756,,Forehand_Backcourt,0.5778283476829529,0.5583801865577698,,,0.4705522358417511,,,,0.4590248763561249,,0.3522682189941406,0.5551244020462036,0.5634245276451111,,0.0015295518852473
0.6358456015586853,LEFT,,,,0.7492635846138,-0.2769400924444198,0.3899696171283722,,0.3987125754356384,0.760101318359375,,0.4305729866027832,0.5007960200309753,0.0194300711154937,frame_200_trim_3.jpg,open_video_trim_3,,0.7892537713050842,,,0.772808313369751,0.407366394996643,0.3944723308086395,0.0275455862283707,,0.162455553321214,0.441529631614685,,0.4584493637084961,0.4140941202640533,0.4008938372135162,0.0543112908748353,,Backhand_Backcourt,0.3943410962820053,0.4390192925930023,,,0.5004758834838867,,,,0.500635951757431,,0.6480135917663574,0.4269302785396576,0.4259221851825714,,0.2783066189004286
0.4762915074825287,FORWARD,,,,0.5382285118103027,0.0001363903284072,0.409219890832901,,0.4047426283359527,0.4132064282894134,,0.3833745419979095,0.4382793009281158,0.0236865282058716,frame_223_trim_2.jpg,open_video_trim_2,,0.4143860638141632,,,0.5531215071678162,0.4860812723636627,0.391980230808258,-0.015833392739296,,0.0207619695067011,0.4067608416080475,,0.4024775922298431,0.3839192390441894,0.4995361268520355,0.1201076706667735,,Backhand_Backcourt,0.4069812595844269,0.4261641204357147,,,0.4534004628658294,,,,0.4458398818969726,,0.3981638848781585,0.4337057471275329,0.4037631452083587,,0.0158339801679323
671.0031270980835,RIGHT,,,,745.1482963562012,2.068392038345337,866.5578997135162,,897.3199450969696,773.1497383117676,,883.7010872364044,619.3949937820435,11.243315935134888,frame_145_trim_1.jpg,open_video_mp_1,,799.2593383789062,,,754.3036508560181,517.2870397567749,823.1871771812439,7.5185346603393555,,7.347358637039534,875.1935172080994,,890.95299243927,873.1103110313416,515.949878692627,141.95324202366794,,Forehand_Front,881.9389224052429,879.7096765041351,,,614.049391746521,,,,616.7221927642822,,695.0407123565674,838.2499265670776,834.2238640785217,,7.797859261554712
637.5151443481445,LEFT,,,,684.8000717163086,-854.3504822254181,824.0045177936554,,846.0037696361542,701.124472618103,,850.7965278625488,602.6165151596069,72.92877316474915,frame_112_trim_1.jpg,open_video_mp_1,,714.4158840179443,,,695.6525659561157,534.2184686660767,786.3146328926086,-18.271160125732425,,509.83585430304765,855.6440830230713,,878.1623935699463,817.7012813091278,535.84144115448,186.63129311976544,,Forehand_Front,835.0041437149048,805.2336204051971,,,600.4907894134521,,,,601.5536522865295,,640.9724187850952,778.0684888362885,783.6673617362976,,854.5458336281001
0.6734974980354309,LEFT,,,,0.774002194404602,-0.0286959111690521,0.4745368957519531,,0.4407998323440552,0.7232162952423096,,0.4071306586265564,0.5975684523582458,0.158349871635437,frame_312_trim_2.jpg,open_video_trim_2,,0.7585075497627258,,,0.7810594439506531,0.4492104947566986,0.4930428564548492,0.0336050391197204,,0.0344588401566926,0.3562722504138946,,0.3814275860786438,0.4328005611896515,0.4474954903125763,0.1128580010295263,,Backhand_Front,0.4576683640480041,0.5397774577140808,,,0.5944480895996094,,,,0.5960082709789276,,0.6871830821037292,0.5520726442337036,0.5074617862701416,,0.0441899759228275
0.8153054714202881,,21.241876727185037,0.2944771986217369,-0.0096867137921801,0.9160687923431396,-0.0521338433027267,0.6471793055534363,0.0,0.6794807314872742,0.923283576965332,0.5135402977466583,0.6784643530845642,0.7360358834266663,0.0772019855615841,frame_87 single_2.jpg,single_2_bb,0.4177720097001921,0.9707518219947816,0.6884204298257828,-2.8209997081246265,0.9479987621307372,0.6012060046195984,0.6199942827224731,-0.0173109173774719,0.6383749693632126,,0.6875507831573486,0.6561552435159683,0.6988988518714905,0.6779666543006897,0.6106241941452026,,0.0089028477666892,Forehand_Front,0.6633300185203552,0.6220347285270691,0.6707853376865387,0.0,0.7352752685546875,0.1690558492606995,0.770142437890172,0.0549327359409935,0.7356555759906769,33.07674199749306,0.8172889351844788,0.6005465984344482,0.5969167351722717,1.0,0.2746636797049678
0.6799719333648682,,13.10746820120771,0.2944771986217369,0.0537426858780293,0.7562267184257507,0.0718904137611389,0.3592611253261566,0.0,0.3831261098384857,0.771496057510376,0.5135402977466583,0.4056179225444793,0.6528956294059753,0.0356997467276876,frame_47 single_1.jpg,single_1_bb,0.2487833447404289,0.7888953685760498,0.6020004272460937,-0.150780212813317,0.7686131000518799,0.566539466381073,0.3341194093227386,-0.0109225511550903,0.3420992165803909,,0.4185951650142669,0.3627577275037765,0.4183665513992309,0.3745242655277252,0.563666582107544,,0.0089028477666892,Backhand_Mid,0.3711936175823211,0.3860970735549927,0.606588289141655,1.0,0.6432514786720276,0.1663246858674309,0.770142437890172,0.072715429686438,0.6480735540390015,33.07674199749306,0.6993414163589478,0.3714410662651062,0.3647253811359405,0.0,0.3635771484321903
0.4938252866268158,LEFT,,,,0.5899936556816101,-0.0244476720690726,0.1560093611478805,,0.1564675122499466,0.6024755239486694,,0.1698755621910095,0.4135124981403351,0.0203887522220612,frame_79_trim_3.jpg,open_video_trim_3,,0.6342096924781799,,,0.6386579275131226,0.248465359210968,0.1570439040660858,-0.0032447576522827,,0.1134126335044516,0.1378095299005508,,0.1331284493207931,0.1562678962945938,0.2565857172012329,0.2948392566538777,,Backhand_Backcourt,0.1562384366989135,0.1535172015428543,,,0.4050116837024688,,,,0.409262090921402,,0.5005509257316589,0.1803812384605407,0.1668313890695572,,0.0246620583451374
0.5761203169822693,,11.458953524398392,0.2944771986217369,1.0391239993928103,0.6594787836074829,-0.1768342331051826,0.2122199386358261,0.0,0.2029058039188385,0.650166392326355,0.5135402977466583,0.212768405675888,0.5164242386817932,0.0179125669007556,frame_18 single_1.jpg,single_1_bb,0.6079505942985521,0.6715168356895447,0.5388071879744529,-2.5210482977902253,0.6870714426040649,0.4221102595329284,0.2171410173177719,-0.1263889297842979,0.3791279152035713,,0.2212815880775451,0.2099354863166809,0.207916259765625,0.2074751853942871,0.4090149700641632,,0.0089028477666892,Backhand_Backcourt,0.2075628712773323,0.2232178747653961,0.4655533209443092,1.0,0.514663815498352,0.459780555317766,0.770142437890172,0.2173580170362213,0.5155440270900726,33.07674199749306,0.5680281519889832,0.2353939414024353,0.224989965558052,1.0,1.0867900851811063
0.5686759948730469,RIGHT,,,,0.6207868456840515,0.1530330181121826,0.6556277871131897,,0.6739400029182434,0.6579912900924683,,0.6734049916267395,0.5301125645637512,0.0261964797973632,frame_80_trim_2.jpg,open_video_trim_2,,0.6971659064292908,,,0.6332913637161255,0.4171105921268463,0.6446700692176819,0.062296062707901,,0.130910140145084,0.6728644967079163,,0.6770069003105164,0.6723697781562805,0.4296741187572479,0.1530520298431149,,Forehand_Mid,0.6647838950157166,0.6508104205131531,,,0.5285842418670654,,,,0.5293484032154083,,0.6073681116104126,0.6384333372116089,0.6345092058181763,,0.165226826095009
0.5427567362785339,LEFT,,,,0.6539829969406128,-0.0207453966140747,0.7575713396072388,,0.7616115212440491,0.5059743523597717,,0.7522780895233154,0.4333634972572326,0.0210617780685424,frame_43_trim_2.jpg,open_video_trim_2,,0.5222254395484924,,,0.685543954372406,0.5241387486457825,0.7418451309204102,-0.0052901357412338,,0.0378121524026135,0.7455195784568787,,0.7404439449310303,0.7467553615570068,0.533287763595581,0.2511786535837342,,Forehand_Backcourt,0.7595914304256439,0.7193821668624878,,,0.4511854350566864,,,,0.4422744661569595,,0.4410023391246795,0.7137563228607178,0.7452996373176575,,0.0214092740847498
0.827208399772644,,18.133645075772584,0.2944771986217369,-0.0114953553985187,0.8991727828979492,-0.0190414488315582,0.5545176863670349,2.0,0.5860713124275208,0.8954905867576599,0.5135402977466583,0.5736563801765442,0.7370254993438721,0.011318999084962,frame_30 single_2.jpg,single_2_bb,0.404804824997176,0.9513580203056335,0.642290011048317,2.496082449674665,0.9381539225578308,0.5734965801239014,0.5509592294692993,0.0143409520387649,0.5807095438241958,,0.564649760723114,0.5759302377700806,0.5679243803024292,0.6121727228164673,0.5860848426818848,,0.0089028477666892,Forehand_Front,0.5702944993972778,0.5572210550308228,0.6602342426776886,0.0,0.7443300485610962,0.4833750096352742,0.770142437890172,0.0238377783986471,0.7406777739524841,33.07674199749306,0.8284711837768555,0.5606406331062317,0.538442075252533,1.0,0.1191888919932355
0.7573730945587158,,3.420715067684132,0.2944771986217369,0.2338618566169791,0.8827859163284302,0.0242769233882426,0.211150974035263,0.0,0.1697427779436111,0.8436887264251709,0.5135402977466583,0.1633203327655792,0.6130972504615784,0.0483162058436399,frame_69 multishuttlecock.jpg,multishuttlecock_bb,0.3550145075811328,0.9131085872650146,0.5539564415812492,-1.3055280628582755,0.9558603763580322,0.3989234864711761,0.2092896252870559,-0.0893616154789924,0.1807322345674037,,0.1613128781318664,0.181796759366989,0.1538316458463668,0.1370036602020263,0.4146157503128052,,0.0089028477666892,Backhand_Mid,0.190446875989437,0.1822194159030914,0.5110402181744576,1.0,0.6175243854522705,0.0881229532149476,0.770142437890172,0.0926005795349786,0.6153108179569244,33.07674199749306,0.7486565709114075,0.1861008256673813,0.205062061548233,3.0,0.4630028976748933
0.5210140943527222,RIGHT,,,,0.5594008564949036,0.0110851526260375,0.5148202776908875,,0.5359711050987244,0.6008237600326538,,0.5509313344955444,0.5057070255279541,0.0579525828361511,frame_163_full_court.jpg,Badminton full court,,0.6332554817199707,,,0.5561965107917786,0.4249566793441772,0.513477087020874,-0.0010565817356109,,0.0093554584444365,0.5625251531600952,,0.5580889582633972,0.5430333614349365,0.4167706072330475,0.031320208869947,,Recovery_Ready,0.5253956913948059,0.5001363754272461,,,0.5054876804351807,,,,0.5055973529815674,,0.5548078417778015,0.4952757656574249,0.5021018385887146,,0.0111353928402447
0.7014797925949097,,8.952278570828378,0.2944771986217369,0.0088454121695066,0.7976770997047424,0.005188912153244,0.5333423614501953,19.0,0.5661557912826538,0.800395131111145,0.5135402977466583,0.5973901152610779,0.6280972361564636,0.1371469744112245,frame_58 doubles.jpg,doubles_bb,0.079234518795968,0.8151131272315979,0.5659078806638718,-0.8920458049785671,0.8095850944519043,0.4919479489326477,0.5258052349090576,-0.0064330920577049,0.5572189211845398,,0.6224054098129272,0.550956204533577,0.6188267469406128,0.5785214304924011,0.5096354484558105,,0.0089028477666892,Forehand_Mid,0.5497490763664246,0.4817067086696625,0.5652518272399902,0.0,0.6313266754150391,0.0482640473677013,0.770142437890172,0.0082649550970945,0.6297119557857513,33.07674199749306,0.6962693929672241,0.4746934473514557,0.4987725913524627,3.0,0.0413247754854729
0.4839471876621246,LEFT,,,,0.583375871181488,-0.0312074273824691,0.2722886502742767,,0.2970464825630188,0.5770184397697449,,0.3311112523078918,0.4170744121074676,0.1309948116540908,frame_75_trim_3.jpg,open_video_trim_3,,0.6136889457702637,,,0.5928165316581726,0.2911676168441772,0.2516702711582184,0.0104387700557708,,0.039794734947714,0.3638825714588165,,0.3419499695301056,0.2947372794151306,0.2677266597747803,0.1885526459470761,,Backhand_Backcourt,0.2846675664186477,0.2109551578760147,,,0.4119299948215484,,,,0.414502203464508,,0.5021527409553528,0.2160979807376861,0.2511487603187561,,0.0329070120811559
0.4757386445999145,BACKWARD,,,,0.4337445199489593,0.0029535740613937,0.3983670175075531,,0.3778557777404785,0.4343845248222351,,0.3894327282905578,0.4203104674816131,0.014189213514328,frame_131_trim_2.jpg,open_video_trim_2,,0.4520765841007232,,,0.4496699571609497,0.5038292407989502,0.4142241477966308,0.0117390006780623,,0.0370649306999722,0.379456102848053,,0.3793664276599884,0.3836544454097748,0.5249025225639343,0.1468212165081701,,Backhand_Backcourt,0.3881113976240158,0.3935556411743164,,,0.4287852346897125,,,,0.4245478510856628,,0.4584471881389618,0.3857501745223999,0.4134288132190704,,0.0121048641733679
0.6242467761039734,LEFT,,,,0.7082740664482117,-0.0110266804695128,0.4184333384037018,,0.4061957895755768,0.7326087355613708,,0.3798382580280304,0.5965882539749146,0.0938338935375213,frame_330_full_court.jpg,Badminton full court,,0.7776188254356384,,,0.7245721817016602,0.4779760241508484,0.3954694867134094,0.0427592694759368,,0.0214705257834626,0.351336121559143,,0.3700414597988128,0.3774093687534332,0.4739022850990295,0.1124361233222468,,Backhand_Front,0.4123145639896393,0.4638753533363342,,,0.5875023007392883,,,,0.5920452773571014,,0.6881630420684814,0.4957444965839386,0.4365290105342865,,0.0441581567583218
